566	5.463189685769355E-5
567	8.360082326069114E-5
568	1.4232318405953823E-4
569	1.5293917510491822E-4
570	7.340460760451613E-5
571	1.651249758112785E-4
572	8.522994019585736E-5
573	8.01444546885523E-5
574	1.0316300037452568E-4
575	8.535623726895055E-5
576	1.1169141617579802E-4
577	1.2670968264190215E-4
578	1.5357654823414137E-4
579	7.630305253767047E-5
580	1.4600248681904618E-4
581	8.08664028132486E-5
582	1.1470926752391229E-4
583	1.2852342222213783E-4
584	1.371701774430631E-4
585	8.567228539714776E-5
586	6.113771420241637E-5
587	1.4977151742773216E-4
588	8.571639779795686E-5
589	4.4521986708553686E-5
590	9.990260031346031E-5
591	4.961258532336421E-5
592	8.234779837806309E-5
593	8.977593489484963E-5
594	9.79652537697373E-5
595	7.847282967394867E-5
596	9.230525203826578E-5
597	5.723119365420916E-5
598	8.892703103773797E-5
599	7.692784210104644E-5
600	1.027601118873017E-4
601	9.585456214743715E-5
602	1.1933053880069324E-4
603	7.030132255178948E-5
604	8.867321425074309E-5
605	8.502967642049782E-5
606	9.641174653183919E-5
607	1.2039632116040874E-4
608	1.3568954115906323E-4
609	9.278606459776048E-5
610	1.1101495720126177E-4
611	9.069623559995292E-5
612	5.650599748391257E-5
613	8.556594286916023E-5
614	1.3497714956039713E-4
615	7.225218540238026E-5
616	1.306125988548638E-4
617	1.0777385737889276E-4
618	8.041007311140705E-5
619	8.380277522863737E-5
620	9.43214834804183E-5
621	1.095504807564888E-4
622	1.4472728706834383E-4
623	9.681094528627867E-5
624	9.160821323192414E-5
625	9.967112526130171E-5
626	6.996564385878664E-5
627	9.005165458510398E-5
628	7.395030792322427E-5
629	1.4119378680300628E-4
630	7.299895796759153E-5
631	1.326854351092198E-4
632	1.3594154916917055E-4
633	1.1414300690222443E-4
634	5.3910567345477975E-5
635	1.369512094071155E-4
636	7.106029156382122E-5
637	9.862746706126182E-5
638	1.1188337132464718E-4
639	9.675149206064928E-5
640	6.334159141391176E-5
641	1.0538633135004732E-4
642	1.0514660799385822E-4
643	7.745310373289804E-5
644	1.2861917040911456E-4
645	1.0664045035062433E-4
646	9.384040817263454E-5
647	6.136817454935675E-5
648	1.7093665947636564E-4
649	1.1042613756479995E-4
650	1.0356273046038105E-4
651	6.340513062920757E-5
652	5.445671841331273E-5
653	4.954038178817097E-5
654	7.687439066771225E-5
655	1.025181315505236E-4
656	7.300148987998293E-5
657	9.865326435069805E-5
658	2.8563484421091183E-5
659	1.17929591600637E-4
660	9.281755728438357E-5
661	1.4860812568579776E-4
662	1.108285425714736E-4
663	1.3499251493369693E-4
664	9.788837546784958E-5
665	1.3359789567306843E-4
666	1.0839833023936625E-4
667	1.3890048148244592E-4
668	1.2342129465178617E-4
669	1.007575957209125E-4
670	5.957531039424356E-5
671	8.894821220056422E-5
672	1.0742556148535026E-4
673	5.3450136411548715E-5
674	1.3670846977633047E-4
675	1.5818599796200378E-4
676	1.0534091322668927E-4
677	1.0473145124427446E-4
678	9.419857567017477E-5
679	9.739696179295148E-5
680	1.4608359552725108E-4
681	1.2176870971495205E-4
682	1.2761827054592965E-4
683	1.0254011276499815E-4
684	1.6152457708549898E-4
685	8.448336564656484E-5
686	9.965548747746648E-5
